name,price,ISK_Per_ML_Ethanol,alcoholPercentage,volume_ML
Absolut Vanilia,7598,0.2856390977443609,38.0,700
Absolut Extrakt,6999,0.2856734693877551,35.0,700
Bacardi Spiced,6999,0.2856734693877551,35.0,700
Havana Club Anejo Especial,7499,0.2856761904761905,37.5,700
Pampero Ron Blanco,7499,0.2856761904761905,37.5,700
Sierra Tequila Silver,7599,0.2856766917293233,38.0,700
Ouzo of Plomari,7999,0.28567857142857145,40.0,700
Bacardi Carta Oro,7999,0.28567857142857145,40.0,700
Nemiroff de Luxe Vodka,7999,0.28567857142857145,40.0,700
Holger Danske Guld Akvavit,7999,0.28567857142857145,40.0,700
Loki Vodka,7999,0.28567857142857145,40.0,700
Ballantine's Finest,7999,0.28567857142857145,40.0,700
O.P. Anderson Organic Dry Gin,7999,0.28567857142857145,40.0,700
Bel Alix Napoleon,5149,0.28605555555555556,36.0,500
Bushmills,11450,0.28625,40.0,1000
Tito's Handmade Vodka,11450,0.28625,40.0,1000
Clansman Blended Scotch,2298,0.28725,40.0,200
Smirnoff,575,0.2875,40.0,50
Johnnie Walker Red Label,5750,0.2875,40.0,500
Reykjavík Gin,7649,0.2875563909774436,38.0,700
Reykjavík Dry Gin,7649,0.2875563909774436,38.0,700
Reykjavík Vodka,7649,0.2875563909774436,38.0,700
Reykjavík Rum,7649,0.2875563909774436,38.0,700
Reykjavík Pink Gin,7649,0.2875563909774436,38.0,700
Einar's Akvavitt,5756,0.2878,40.0,500
Ibis XO Brandy,5199,0.28883333333333333,36.0,500
Jose Cuervo Reposado Especial Limited Edition,10999,0.2894473684210526,38.0,1000
Jose Cuervo Silver Especial Limited Edition,10999,0.2894473684210526,38.0,1000
Bacardi Carta Blanca,3799,0.28944761904761906,37.5,350
Osborne Magno Solera Reserva,7299,0.28964285714285715,36.0,700
The Famous Grouse,5799,0.28995,40.0,500
Stroh 60,8699,0.28996666666666665,60.0,500
Bushmills Black Bush Irish Whiskey,11599,0.289975,40.0,1000
Jameson,11599,0.289975,40.0,1000
Tanqueray,8750,0.2900232018561485,43.1,700
Einar's Akvavitt,8143,0.29082142857142856,40.0,700
Label 5 Classic Black smáflöskur 12x50ml,6999,0.291625,40.0,600
Tullamore Dew,8199,0.29282142857142857,40.0,700
The Famous Grouse,8199,0.29282142857142857,40.0,700
Pitu Premium Do Brasil,7790,0.29285714285714287,38.0,700
Volcanic vodka,8205,0.2930357142857143,40.0,700
Aalborg Dild Akvavit,7799,0.2931954887218045,38.0,700
Helvíti Brennivín,7799,0.2931954887218045,38.0,700
Purovka,7799,0.2931954887218045,38.0,700
Gordon's,2199,0.2932,37.5,200
Poliakov vodka,6599,0.2932888888888889,37.5,600
Dead Man's Fingers Spiced Rum,7699,0.2932952380952381,37.5,700
Grasovka Bisongrass Vodka,5589,0.2941578947368421,38.0,500
Jameson,5899,0.29495,40.0,500
Bjarki Vodka,5998,0.2954679802955665,40.6,500
Tanqueray,2799,0.295877378435518,47.3,200
Martha's Brandy Family Crafted Brandy,7560,0.2958904109589041,36.5,700
Berneroy Fine,8298,0.2963571428571429,40.0,700
Reyka Vodka,8299,0.2963928571428571,40.0,700
Grant's Triple Wood,8299,0.2963928571428571,40.0,700
Canadian Club Whisky,8299,0.2963928571428571,40.0,700
Jameson,8299,0.2963928571428571,40.0,700
Kilbeggan,8299,0.2963928571428571,40.0,700
Aalborg Jubilæums Akvavit,8299,0.2963928571428571,40.0,700
Stoli Salted Karamel,7790,0.2967619047619048,37.5,700
Courriere Napoleon Finest VSOP,7490,0.2972222222222222,36.0,700
Icelandic Eagle Gin,8951,0.29737541528239203,43.0,700
Cubical Kiss Gin,7807,0.2974095238095238,37.5,700
Jameson IPA Edition Caskmates Series,11899,0.297475,40.0,1000
Jameson Stout Edition Caskmates Series,11899,0.297475,40.0,1000
Evan William Kentucky Bourbon Black,8998,0.298936877076412,43.0,700
Whitley Neill London Dry Gin Original,8999,0.2989700996677741,43.0,700
Jim Beam Black Extra Aged,8999,0.2989700996677741,43.0,700
Whitley Neill Blood Orange Gin,8999,0.2989700996677741,43.0,700
Barracuda Vanilla Spiced,6698,0.29901785714285717,32.0,700
Glacier Gin,8390,0.29964285714285716,40.0,700
Captain Morgan Spiced Gold,10490,0.2997142857142857,35.0,1000
Label 5 Classic Black,2399,0.299875,40.0,200
Rhum Blanc la Martiniquaise,2399,0.299875,40.0,200
Scottish Leader,2399,0.299875,40.0,200
The Famous Grouse,4199,0.29992857142857143,40.0,350
Tullamore Dew,5999,0.29995,40.0,500
Aalborg Jubilæums Akvavit,5999,0.29995,40.0,500
Braastad VS,11999,0.299975,40.0,1000
Torres 10 Brandy Gran Reserva,7999,0.3007142857142857,38.0,700
Icelandic Mountain Vodka,8454,0.30192857142857144,40.0,700
Pink 47 London Dry Gin,9946,0.30231003039513676,47.0,700
Olmeca Tequila Blanco,11499,0.3026052631578947,38.0,1000
Four Roses Bourbon,8490,0.3032142857142857,40.0,700
Old Virginia Bourbon 6 ára,8490,0.3032142857142857,40.0,700
Jim Beam Kentucky Straight Bourbon Whiskey,8499,0.3035357142857143,40.0,700
Mount Gay Barbados Rum Eclipse,8499,0.3035357142857143,40.0,700
The Famous Grouse Sherry Cask,8499,0.3035357142857143,40.0,700
Pure Icelandic Crafted Gin,8499,0.3035357142857143,40.0,700
Jameson Stout Edition Caskmates Series,8499,0.3035357142857143,40.0,700
Havana Club Anejo 7 ára,8499,0.3035357142857143,40.0,700
Glacier Blue Gin Special Edition,8990,0.303613644039176,42.3,700
Captain Morgan Spiced Gold,7450,0.3040816326530612,35.0,700
Larios Rose Premium Gin Mediterranea,7999,0.3047238095238095,37.5,700
Barceló Gran Anejo,7999,0.3047238095238095,37.5,700
Davidsen's Gold Rum,7999,0.3047238095238095,37.5,700
JP. Chenet VSOP,2199,0.30541666666666667,36.0,200
St. Remy VSOP,5499,0.3055,36.0,500
Poliakov vodka,2299,0.3065333333333333,37.5,200
Gibson's London Dry Gin,2299,0.3065333333333333,37.5,200
Angostura 7 ára,8590,0.3067857142857143,40.0,700
Pigskin Gin,8590,0.3067857142857143,40.0,700
Tanqueray Blackcurrant Royale,8899,0.30781736423382916,41.3,700
Tanqueray Flor de Sevilla,8899,0.30781736423382916,41.3,700
Jim Beam Devil's Cut Kentucky Straight Bourbon,9699,0.3079047619047619,45.0,700
Jim Beam Double Oak Twice Barreled,9299,0.308936877076412,43.0,700
Barracuda Raspberry Spiced,6499,0.30947619047619046,30.0,700
Hvítserkur,6199,0.30995,40.0,500
Malfy Gin Originale,8899,0.31006968641114985,41.0,700
Captain Morgan Spiced Gold,5449,0.3113714285714286,35.0,500
Barceló Organic Limited Production,8199,0.31234285714285714,37.5,700
Jack Daniel's Old No. 7,12499,0.312475,40.0,1000
Bombay Sapphire,12499,0.312475,40.0,1000
Stuðlaberg Gin,9199,0.31289115646258503,42.0,700
