name,price,ISK_Per_ML_Ethanol,alcoholPercentage,volume_ML
Úlfur nr. 3 India Pale Ale,535,0.27478171545968155,5.9,330
Úlfur nr. 3 India Pale Ale,535,0.27478171545968155,5.9,330
Sauður,499,0.27493112947658405,5.5,330
Leffe Blonde,599,0.27502295684113864,6.6,330
Gæðingur Sweet New England,727,0.2753787878787879,8.0,330
Ölvisholt Lava Stout,855,0.27562862669245647,9.4,330
Föroya Grönur Veðrur Organic Lager,419,0.2760210803689065,4.6,330
Föroya Classic Dark Lager,419,0.2760210803689065,4.6,330
Föroya Pilsnar Veðrur,419,0.2760210803689065,4.6,330
Chang Classic Beer,444,0.2775,5.0,320
Gæðingur Tumi Humall,596,0.2778554778554779,6.5,330
Sanwald Hefe Weizen,681,0.2779591836734694,4.9,500
Das Schwartze,681,0.2779591836734694,4.9,500
Einstök White Ale,479,0.27913752913752915,5.2,330
Leffe Brune,599,0.27925407925407925,6.5,330
Doppa Peanut Butter Imperial Stout,1598,0.2793706293706294,13.0,440
Old Speckled Hen,699,0.2796,5.0,500
Hobgoblin Ruby Beer,699,0.2796,5.0,500
Gull Lite Premium,389,0.28066378066378067,4.2,330
Lagunitas Maximus Colossal IPA,899,0.28137715179968703,9.0,355
Depill Imperial Stout with Maple Syrup & Coffee,1598,0.28153629316420015,12.9,440
Ölvisholt White Ale,419,0.28215488215488216,4.5,330
Bia Saigon Export,491,0.2822650186835297,4.9,355
Snorri nr. 10 íslenskt öl,494,0.28244711263579186,5.3,330
Leffe Blonde,1399,0.2826262626262626,6.6,750
La Trappe gjafaaskja,2950,0.2828922132719601,7.9,1320
Menabrea Bionda Premium Lager,449,0.28345959595959597,4.8,330
La Trappe Tripel,749,0.2837121212121212,8.0,330
Kronenbourg 1664 Blanc,469,0.28424242424242424,5.0,330
Stone IPA,699,0.28536436007348437,6.9,355
Ölverk Rótandi IPA,614,0.2862470862470862,6.5,330
Leffe Brune,1399,0.28697435897435897,6.5,750
La Trappe Quadrupel,950,0.2878787878787879,10.0,330
Lite Álfur lager,399,0.2878787878787879,4.2,330
Segull 67 Sigló IPA,589,0.2878787878787879,6.2,330
