name,price,ISK_Per_ML_Ethanol,alcoholPercentage,volume_ML
Succes La Trompa,2999,0.3635151515151515,11.0,750
Meinklang Prosa,2895,0.3676190476190476,10.5,750
Lacerta Rose,3781,0.3706862745098039,13.6,750
La Spinetta Il Rose di Casanova,3480,0.3712,12.5,750
11 Minutes Rose,3490,0.3722666666666667,12.5,750
Torre Mora Scalunera Etna Rosato,3499,0.37322666666666665,12.5,750
California Roots Pink Moscato,2690,0.3775438596491228,9.5,750
Dhyana Perricone Vino Rosato,3590,0.38293333333333335,12.5,750
Alie Ammiraglia Rose,3499,0.3887777777777778,12.0,750
Ceci Lambrusco Rosa 1813 Vino Frizzante Amabile,2490,0.3905882352941176,8.5,750
Belle Glos Oeil de Perdrix Rose of Pinot Noir,3990,0.4,13.3,750
Fattoria La Vialla Nube Rosa,3790,0.4394202898550725,11.5,750
Decoy Rose Wine,4493,0.4437530864197531,13.5,750
Flor de Muga,4499,0.4443456790123457,13.5,750
Chateau de Manissy Tavel Trinite rósavín,4519,0.446320987654321,13.5,750
Il Rose and The Beast Organic Biologico,4090,0.45444444444444443,12.0,750
Dominio del Pidio Rosado,4990,0.47523809523809524,14.0,750
Nenni Spada rósavín,4690,0.48102564102564105,13.0,750
Zanotto Nude Rosato Vino Frizzante,3990,0.48363636363636364,11.0,750
CG Cantina Giardino Vino Rosato Frizzante,4790,0.5109333333333334,12.5,750
Domaine Costa Lazaridi Rose,4807,0.5127466666666667,12.5,750
Le Coste Pizzicante vino frizzante rosato,4990,0.5785507246376812,11.5,750
Lamborghini Rose Merlot,7369,0.7860266666666667,12.5,750
